time,lux,hum,temp
2026-06-19 15:40:00+00:00,41.4,95,26.2
2026-06-19 15:45:00+00:00,45.3,95,26.2
2026-06-19 15:50:00+00:00,46.3,95,26.2
2026-06-19 15:55:00+00:00,46.8,95,26.3
2026-06-19 16:00:00+00:00,46.4,95,26.3
2026-06-19 16:05:00+00:00,47.9,95,26.3
2026-06-19 16:10:00+00:00,46.9,95,26.3
2026-06-19 16:15:00+00:00,49.9,95,26.3
2026-06-19 16:20:00+00:00,54,95,26.3
2026-06-19 16:25:00+00:00,56.1,94,26.3
2026-06-19 16:30:00+00:00,59.2,94,26.3
2026-06-19 16:35:00+00:00,61.2,94,26.3
2026-06-19 16:40:00+00:00,59.6,94,26.3
2026-06-19 16:45:00+00:00,62.9,94,26.3
2026-06-19 16:50:00+00:00,71.2,94,26.3
2026-06-19 16:55:00+00:00,71.4,92,26.3
2026-06-19 17:00:00+00:00,72.6,90,26.4
2026-06-19 17:05:00+00:00,72.8,90,26.4
2026-06-19 17:10:00+00:00,75.4,89,26.4
2026-06-19 17:15:00+00:00,80.3,88,26.5
2026-06-19 17:20:00+00:00,81.8,89,26.4
2026-06-19 17:25:00+00:00,84.2,88,26.5
2026-06-19 17:30:00+00:00,85.9,88,26.4
2026-06-19 17:35:00+00:00,87,88,26.4
2026-06-19 17:40:00+00:00,86.3,89,26.4
2026-06-19 17:45:00+00:00,89.8,89,26.4
2026-06-19 17:50:00+00:00,93.8,88,26.4
2026-06-19 17:55:00+00:00,94,87,26.4
2026-06-19 18:00:00+00:00,91.2,87,26.4
2026-06-19 18:05:00+00:00,93.6,87,26.4
2026-06-19 18:10:00+00:00,96.2,87,26.4
2026-06-19 18:15:00+00:00,95.4,86,26.4
2026-06-19 18:20:00+00:00,96.4,86,26.4
2026-06-19 18:25:00+00:00,98.3,86,26.4
2026-06-19 18:30:00+00:00,100,86,26.4
2026-06-19 18:35:00+00:00,100,86,26.4
2026-06-19 18:40:00+00:00,100,86,26.3
2026-06-19 18:45:00+00:00,100,86,26.3
2026-06-19 18:50:00+00:00,100,85,26.4
2026-06-19 18:55:00+00:00,100,85,26.4
2026-06-19 19:00:00+00:00,100,84,26.4
2026-06-19 19:05:00+00:00,100,84,26.3
2026-06-19 19:10:00+00:00,100,85,26.3
2026-06-19 19:15:00+00:00,100,85,26.2
2026-06-19 19:20:00+00:00,100,86,26.2
2026-06-19 19:25:00+00:00,100,86,26.2
2026-06-19 19:30:00+00:00,100,86,26.2
2026-06-19 19:35:00+00:00,100,86,26.1
2026-06-19 19:40:00+00:00,100,85,26.1
2026-06-19 19:45:00+00:00,100,85,26.1
2026-06-19 19:50:00+00:00,100,85,26.1
2026-06-19 19:55:00+00:00,100,85,26.1
2026-06-19 20:00:00+00:00,100,85,26
2026-06-19 20:05:00+00:00,100,85,26.1
2026-06-19 20:10:00+00:00,100,85,26
2026-06-19 20:15:00+00:00,100,85,26
2026-06-19 20:20:00+00:00,100,85,26
2026-06-19 20:25:00+00:00,100,85,26
2026-06-19 20:30:00+00:00,100,86,26
2026-06-19 20:35:00+00:00,100,87,26
2026-06-19 20:40:00+00:00,100,87,26
2026-06-19 20:45:00+00:00,100,88,26
2026-06-19 20:50:00+00:00,100,88,26
2026-06-19 20:55:00+00:00,100,89,26
2026-06-19 21:00:00+00:00,100,89,26
2026-06-19 21:05:00+00:00,100,90,26
2026-06-19 21:10:00+00:00,100,90,26
2026-06-19 21:15:00+00:00,100,90,25.9
2026-06-19 21:20:00+00:00,100,90,25.9
2026-06-19 21:25:00+00:00,100,91,26
2026-06-19 21:30:00+00:00,100,91,25.9
2026-06-19 21:35:00+00:00,100,91,25.9
2026-06-19 21:40:00+00:00,100,91,25.9
2026-06-19 21:45:00+00:00,100,91,25.9
2026-06-19 21:50:00+00:00,100,91,25.9
2026-06-19 21:55:00+00:00,100,91,25.9
2026-06-19 22:00:00+00:00,100,90,25.9
2026-06-19 22:05:00+00:00,100,91,25.8
2026-06-19 22:10:00+00:00,100,91,25.8
2026-06-19 22:15:00+00:00,100,91,25.8
2026-06-19 22:20:00+00:00,100,91,25.9
2026-06-19 22:25:00+00:00,100,91,25.9
2026-06-19 22:30:00+00:00,100,91,25.8
2026-06-19 22:35:00+00:00,100,91,25.8
2026-06-19 22:40:00+00:00,100,91,25.8
2026-06-19 22:45:00+00:00,100,91,25.8
2026-06-19 22:50:00+00:00,100,91,25.7
2026-06-19 22:55:00+00:00,100,91,25.7
2026-06-19 23:00:00+00:00,100,91,25.7
2026-06-19 23:05:00+00:00,100,91,25.7
2026-06-19 23:10:00+00:00,100,91,25.7
2026-06-19 23:15:00+00:00,100,91,25.7
2026-06-19 23:20:00+00:00,100,91,25.7
2026-06-19 23:25:00+00:00,100,91,25.7
2026-06-19 23:30:00+00:00,100,91,25.7
2026-06-19 23:35:00+00:00,100,91,25.7
2026-06-19 23:40:00+00:00,100,91,25.7
2026-06-19 23:45:00+00:00,100,91,25.7
2026-06-19 23:50:00+00:00,100,91,25.7
2026-06-19 23:55:00+00:00,100,91,25.6
2026-06-20 00:00:00+00:00,100,91,25.6
2026-06-20 00:05:00+00:00,100,91,25.6
2026-06-20 00:10:00+00:00,100,92,25.6
2026-06-20 00:15:00+00:00,100,92,25.6
2026-06-20 00:20:00+00:00,100,91,25.6
2026-06-20 00:25:00+00:00,100,91,25.6
2026-06-20 00:30:00+00:00,100,91,25.6
2026-06-20 00:35:00+00:00,100,91,25.6
2026-06-20 00:40:00+00:00,100,91,25.6
2026-06-20 00:45:00+00:00,100,91,25.6
2026-06-20 00:50:00+00:00,100,91,25.5
2026-06-20 00:55:00+00:00,100,91,25.5
2026-06-20 01:00:00+00:00,100,91,25.5
2026-06-20 01:05:00+00:00,100,91,25.5
2026-06-20 01:10:00+00:00,100,92,25.5
2026-06-20 01:15:00+00:00,100,92,25.5
2026-06-20 01:20:00+00:00,100,92,25.4
2026-06-20 01:25:00+00:00,100,91,25.5
2026-06-20 01:30:00+00:00,100,91,25.4
2026-06-20 01:35:00+00:00,100,91,25.4
2026-06-20 01:40:00+00:00,100,91,25.4
2026-06-20 01:45:00+00:00,100,92,25.4
2026-06-20 01:50:00+00:00,100,91,25.4
2026-06-20 01:55:00+00:00,100,91,25.4
2026-06-20 02:00:00+00:00,100,91,25.4
2026-06-20 02:05:00+00:00,100,91,25.4
2026-06-20 02:10:00+00:00,100,91,25.4
2026-06-20 02:15:00+00:00,100,91,25.4
2026-06-20 02:20:00+00:00,100,91,25.4
2026-06-20 02:25:00+00:00,100,91,25.3
2026-06-20 02:30:00+00:00,100,91,25.3
2026-06-20 02:35:00+00:00,100,91,25.3
2026-06-20 02:40:00+00:00,100,91,25.3
2026-06-20 02:45:00+00:00,100,91,25.3
2026-06-20 02:50:00+00:00,100,91,25.3
2026-06-20 02:55:00+00:00,100,90,25.3
2026-06-20 03:00:00+00:00,100,91,25.3
2026-06-20 03:05:00+00:00,100,91,25.3
2026-06-20 03:10:00+00:00,100,91,25.3
2026-06-20 03:15:00+00:00,100,91,25.3
2026-06-20 03:20:00+00:00,100,91,25.3
2026-06-20 03:25:00+00:00,100,91,25.3
2026-06-20 03:30:00+00:00,100,91,25.3
2026-06-20 03:35:00+00:00,100,91,25.3
2026-06-20 03:40:00+00:00,99.6,91,25.2
2026-06-20 03:45:00+00:00,97.4,91,25.2
2026-06-20 03:50:00+00:00,93.7,91,25.2
2026-06-20 03:55:00+00:00,88.7,91,25.2
2026-06-20 04:00:00+00:00,84.2,91,25.2
2026-06-20 04:05:00+00:00,79,91,25.2
2026-06-20 04:10:00+00:00,74.2,91,25.2
2026-06-20 04:15:00+00:00,69.6,91,25.2
2026-06-20 04:20:00+00:00,64.6,91,25.2
2026-06-20 04:25:00+00:00,59.9,91,25.2
2026-06-20 04:30:00+00:00,55.6,91,25.2
2026-06-20 04:35:00+00:00,51.1,91,25.2
2026-06-20 04:40:00+00:00,33.5,91,25.2
2026-06-20 04:45:00+00:00,10.1,91,25.2
2026-06-20 04:50:00+00:00,9.6,91,25.3
2026-06-20 04:55:00+00:00,8.7,91,25.3
2026-06-20 05:00:00+00:00,8.1,91,25.3
2026-06-20 05:05:00+00:00,8,91,25.3
2026-06-20 05:10:00+00:00,7.8,91,25.3
2026-06-20 05:15:00+00:00,7.7,91,25.3
2026-06-20 05:20:00+00:00,8,90,25.3
2026-06-20 05:25:00+00:00,8.5,90,25.3
2026-06-20 05:30:00+00:00,9.2,90,25.3
2026-06-20 05:35:00+00:00,10,90,25.3
2026-06-20 05:40:00+00:00,10.7,90,25.3
2026-06-20 05:45:00+00:00,11.3,90,25.3
2026-06-20 05:50:00+00:00,11.5,88,25.3
2026-06-20 05:55:00+00:00,11.4,89,25.4
2026-06-20 06:00:00+00:00,12.1,90,25.4
2026-06-20 06:05:00+00:00,12.6,90,25.4
2026-06-20 06:10:00+00:00,13.1,90,25.4
2026-06-20 06:15:00+00:00,13.1,90,25.4
2026-06-20 06:20:00+00:00,13.8,90,25.4
2026-06-20 06:25:00+00:00,14,90,25.4
2026-06-20 06:30:00+00:00,14,90,25.4
2026-06-20 06:35:00+00:00,14.2,90,25.4
2026-06-20 06:40:00+00:00,14,91,25.4
2026-06-20 06:45:00+00:00,13.5,91,25.4
2026-06-20 06:50:00+00:00,13.2,90,25.4
2026-06-20 06:55:00+00:00,13,90,25.5
2026-06-20 07:00:00+00:00,12.8,89,25.6
2026-06-20 07:05:00+00:00,12.6,89,25.6
2026-06-20 07:10:00+00:00,12.8,87,25.7
2026-06-20 07:15:00+00:00,13.7,87,25.9
2026-06-20 07:20:00+00:00,14.3,87,25.9
2026-06-20 07:25:00+00:00,14.7,89,26
2026-06-20 07:30:00+00:00,16,89,25.9
2026-06-20 07:35:00+00:00,17.5,90,25.7
2026-06-20 07:40:00+00:00,17.4,90,25.7
2026-06-20 07:45:00+00:00,18.4,91,25.9
2026-06-20 07:50:00+00:00,19.4,90,26
2026-06-20 07:55:00+00:00,20.3,90,26
2026-06-20 08:00:00+00:00,21.3,92,26
2026-06-20 08:05:00+00:00,22.8,92,26
2026-06-20 08:10:00+00:00,25.1,93,26
2026-06-20 08:15:00+00:00,25.5,92,26
2026-06-20 08:20:00+00:00,26.4,93,26
2026-06-20 08:25:00+00:00,27.6,93,26
2026-06-20 08:30:00+00:00,28.1,91,25.9
2026-06-20 08:35:00+00:00,28.8,91,25.9
2026-06-20 08:40:00+00:00,29.8,92,26
2026-06-20 08:45:00+00:00,31.7,91,25.9
2026-06-20 08:50:00+00:00,31.7,92,26
2026-06-20 08:55:00+00:00,32.1,92,26
2026-06-20 09:00:00+00:00,32.6,91,25.9
2026-06-20 09:05:00+00:00,32.9,91,26
2026-06-20 09:10:00+00:00,33.2,91,26
2026-06-20 09:15:00+00:00,33.8,90,26
2026-06-20 09:20:00+00:00,34,90,26
2026-06-20 09:25:00+00:00,33.7,90,26
2026-06-20 09:30:00+00:00,34.4,89,26.2
2026-06-20 09:35:00+00:00,34.5,88,26.3
2026-06-20 09:40:00+00:00,35.1,88,26.3
2026-06-20 09:45:00+00:00,35.1,88,26.3
2026-06-20 09:50:00+00:00,35.4,88,26.3
2026-06-20 10:00:00+00:00,35.2,89,26.3
2026-06-20 10:05:00+00:00,35.8,89,26.3
2026-06-20 10:10:00+00:00,35.8,90,26.3
2026-06-20 10:15:00+00:00,36.4,88,26.4
2026-06-20 10:20:00+00:00,36.2,89,26.3
2026-06-20 10:25:00+00:00,36.6,89,26.3
2026-06-20 10:30:00+00:00,37.6,89,26.3
2026-06-20 10:35:00+00:00,38.7,88,26.3
2026-06-20 10:40:00+00:00,38.9,88,26.4
2026-06-20 10:45:00+00:00,40.1,89,26.4
2026-06-20 10:50:00+00:00,41,89,26.4
2026-06-20 10:55:00+00:00,42.2,89,26.4
2026-06-20 11:00:00+00:00,42,89,26.4
2026-06-20 11:05:00+00:00,42.8,90,26.3
2026-06-20 11:10:00+00:00,42.9,89,26.3
2026-06-20 11:15:00+00:00,42.6,90,26.3
2026-06-20 11:20:00+00:00,43.2,88,26.4
2026-06-20 11:25:00+00:00,43.8,88,26.4
2026-06-20 11:30:00+00:00,43.8,87,26.4
2026-06-20 11:35:00+00:00,43.6,87,26.4
2026-06-20 11:40:00+00:00,41,86,26.4
2026-06-20 11:45:00+00:00,43.6,86,26.4
2026-06-20 11:50:00+00:00,44,86,26.4
2026-06-20 11:55:00+00:00,43.6,85,26.4
2026-06-20 12:00:00+00:00,44.3,85,26.4
2026-06-20 12:05:00+00:00,45.2,86,26.4
2026-06-20 12:10:00+00:00,44.8,86,26.4
2026-06-20 12:15:00+00:00,45.3,86,26.4
2026-06-20 12:20:00+00:00,45.3,87,26.4
2026-06-20 12:25:00+00:00,45.1,87,26.4
2026-06-20 12:30:00+00:00,45.9,87,26.4
2026-06-20 12:35:00+00:00,45.5,87,26.4
2026-06-20 12:40:00+00:00,45.4,87,26.4
2026-06-20 12:45:00+00:00,45.3,87,26.4
2026-06-20 12:50:00+00:00,44.1,87,26.4
2026-06-20 12:55:00+00:00,45.1,87,26.5
2026-06-20 13:00:00+00:00,43.6,88,26.4
2026-06-20 13:05:00+00:00,44.1,89,26.4
2026-06-20 13:10:00+00:00,44.3,89,26.4
2026-06-20 13:15:00+00:00,43.7,89,26.4
2026-06-20 13:20:00+00:00,45,89,26.4
2026-06-20 13:25:00+00:00,45.3,90,26.4
2026-06-20 13:30:00+00:00,44.2,89,26.4
2026-06-20 13:35:00+00:00,43.4,88,26.4
2026-06-20 13:40:00+00:00,45.3,86,26.5
2026-06-20 13:45:00+00:00,45.9,85,26.5
2026-06-20 13:50:00+00:00,45.9,85,26.5
2026-06-20 13:55:00+00:00,46.4,85,26.5
2026-06-20 14:00:00+00:00,45.7,85,26.5
2026-06-20 14:05:00+00:00,45.2,85,26.6
2026-06-20 14:10:00+00:00,45.1,86,26.5
2026-06-20 14:15:00+00:00,45.5,86,26.6
2026-06-20 14:20:00+00:00,45.2,86,26.7
2026-06-20 14:25:00+00:00,66.3,86,26.7
2026-06-20 14:30:00+00:00,68.7,86,26.7
2026-06-20 14:35:00+00:00,44.7,85,26.7
2026-06-20 14:40:00+00:00,44.8,85,26.7
2026-06-20 14:45:00+00:00,44.3,85,26.7
2026-06-20 14:50:00+00:00,44.1,86,26.7
2026-06-20 14:55:00+00:00,44,86,26.7
2026-06-20 15:00:00+00:00,44.3,86,26.7
2026-06-20 15:05:00+00:00,44.7,86,26.8
2026-06-20 15:10:00+00:00,45.3,86,26.8
2026-06-20 15:15:00+00:00,45.6,85,26.8
2026-06-20 15:20:00+00:00,44.3,85,26.7
2026-06-20 15:25:00+00:00,45.2,86,26.7
2026-06-20 15:30:00+00:00,45.7,83,26.7
2026-06-20 15:35:00+00:00,46.5,81,26.7
2026-06-20 15:40:00+00:00,47.2,81,26.7
2026-06-20 15:45:00+00:00,47.7,81,26.7
2026-06-20 15:50:00+00:00,48.8,81,26.7
2026-06-20 15:55:00+00:00,49.6,81,26.7
2026-06-20 16:00:00+00:00,50.6,81,26.7
2026-06-20 16:05:00+00:00,50.7,80,26.7
2026-06-20 16:10:00+00:00,52.6,80,26.7
2026-06-20 16:15:00+00:00,54.6,80,26.7
2026-06-20 16:20:00+00:00,56,80,26.7
2026-06-20 16:25:00+00:00,58,80,26.7
2026-06-20 16:30:00+00:00,58.4,80,26.7
2026-06-20 16:35:00+00:00,59.2,80,26.8
2026-06-20 16:40:00+00:00,60.1,80,26.8
2026-06-20 16:45:00+00:00,61.6,80,26.7
2026-06-20 16:50:00+00:00,63.1,80,26.7
2026-06-20 16:55:00+00:00,64.6,79,26.7
2026-06-20 17:00:00+00:00,64.8,78,26.7
2026-06-20 17:05:00+00:00,66.1,75,26.7
2026-06-20 17:10:00+00:00,65.9,72,26.7
2026-06-20 17:15:00+00:00,68.7,72,26.8
2026-06-20 17:20:00+00:00,69.6,72,26.8
2026-06-20 17:25:00+00:00,72,71,26.8
2026-06-20 17:30:00+00:00,72,70,26.7
2026-06-20 17:35:00+00:00,73.2,68,26.7
2026-06-20 17:40:00+00:00,75.8,68,26.8
2026-06-20 17:45:00+00:00,76.1,68,26.8
2026-06-20 17:50:00+00:00,81.4,69,26.8
2026-06-20 17:55:00+00:00,82.3,69,26.9
2026-06-20 18:00:00+00:00,85.2,69,26.8
2026-06-20 18:05:00+00:00,87.6,70,26.8
2026-06-20 18:10:00+00:00,91.1,69,26.8
2026-06-20 18:15:00+00:00,93.6,68,26.8
2026-06-20 18:20:00+00:00,94.5,68,26.9
2026-06-20 18:25:00+00:00,96.1,70,26.9
2026-06-20 18:30:00+00:00,98.8,72,26.9
2026-06-20 18:35:00+00:00,100,73,26.9
2026-06-20 18:40:00+00:00,100,75,26.8
2026-06-20 18:45:00+00:00,100,76,26.9
2026-06-20 18:50:00+00:00,100,77,26.9
2026-06-20 18:55:00+00:00,100,77,26.9
2026-06-20 19:00:00+00:00,100,79,26.8
2026-06-20 19:05:00+00:00,100,78,26.8
2026-06-20 19:10:00+00:00,100,79,26.8
2026-06-20 19:15:00+00:00,100,79,26.8
2026-06-20 19:20:00+00:00,100,80,26.9
2026-06-20 19:25:00+00:00,100,80,26.8
2026-06-20 19:30:00+00:00,100,79,26.9
2026-06-20 19:35:00+00:00,100,79,26.8
2026-06-20 19:40:00+00:00,100,79,26.8
2026-06-20 19:45:00+00:00,100,80,26.8
2026-06-20 19:50:00+00:00,100,79,26.9
2026-06-20 19:55:00+00:00,100,80,26.7
2026-06-20 20:00:00+00:00,100,80,26.8
2026-06-20 20:05:00+00:00,100,80,26.8
2026-06-20 20:10:00+00:00,100,80,26.8
2026-06-20 20:15:00+00:00,100,80,26.8
2026-06-20 20:20:00+00:00,100,80,26.8
2026-06-20 20:25:00+00:00,100,79,26.8
2026-06-20 20:30:00+00:00,100,79,26.9
2026-06-20 20:35:00+00:00,100,80,26.9
2026-06-20 20:40:00+00:00,100,81,26.9
2026-06-20 20:45:00+00:00,100,81,26.9
2026-06-20 20:50:00+00:00,100,81,26.9
2026-06-20 20:55:00+00:00,100,82,26.9
2026-06-20 21:00:00+00:00,100,82,26.9
2026-06-20 21:05:00+00:00,100,82,26.9
2026-06-20 21:10:00+00:00,100,82,26.9
2026-06-20 21:15:00+00:00,100,83,26.9
2026-06-20 21:20:00+00:00,100,83,26.9
2026-06-20 21:25:00+00:00,100,84,26.9
2026-06-20 21:30:00+00:00,100,84,26.9
2026-06-20 21:35:00+00:00,100,85,26.9
2026-06-20 21:40:00+00:00,100,85,26.9
2026-06-20 21:45:00+00:00,100,86,26.9
2026-06-20 21:50:00+00:00,100,87,26.8
2026-06-20 21:55:00+00:00,100,87,26.8
2026-06-20 22:00:00+00:00,100,87,26.8
2026-06-20 22:05:00+00:00,100,88,26.8
2026-06-20 22:10:00+00:00,100,89,26.8
2026-06-20 22:15:00+00:00,100,88,26.9
2026-06-20 22:20:00+00:00,100,88,26.9
2026-06-20 22:25:00+00:00,100,89,26.8
2026-06-20 22:30:00+00:00,100,89,26.9
2026-06-20 22:35:00+00:00,100,89,26.9
2026-06-20 22:40:00+00:00,100,89,26.9
2026-06-20 22:45:00+00:00,100,89,26.9
2026-06-20 22:50:00+00:00,100,88,26.9
2026-06-20 22:55:00+00:00,100,89,26.8
2026-06-20 23:00:00+00:00,100,84,26.7
2026-06-20 23:05:00+00:00,100,81,26.7
2026-06-20 23:10:00+00:00,100,74,26.6
2026-06-20 23:15:00+00:00,100,70,26.7
2026-06-20 23:20:00+00:00,100,68,26.6
2026-06-20 23:25:00+00:00,100,66,26.5
2026-06-20 23:30:00+00:00,100,63,26.5
2026-06-20 23:35:00+00:00,100,63,26.6
2026-06-20 23:40:00+00:00,100,64,26.7
2026-06-20 23:45:00+00:00,100,65,26.6
2026-06-20 23:50:00+00:00,100,65,26.5
2026-06-20 23:55:00+00:00,100,64,26.6
2026-06-21 00:00:00+00:00,100,64,26.5
2026-06-21 00:05:00+00:00,100,66,26.5
2026-06-21 00:10:00+00:00,100,67,26.5
2026-06-21 00:15:00+00:00,100,67,26.5
2026-06-21 00:20:00+00:00,100,68,26.5
2026-06-21 00:25:00+00:00,100,69,26.5
2026-06-21 00:30:00+00:00,100,69,26.5
2026-06-21 00:35:00+00:00,100,69,26.5
2026-06-21 00:40:00+00:00,100,68,26.4
2026-06-21 00:45:00+00:00,100,64,26.4
2026-06-21 00:50:00+00:00,100,64,26.5
2026-06-21 00:55:00+00:00,100,62,26.5
2026-06-21 01:00:00+00:00,100,62,26.5
2026-06-21 01:05:00+00:00,100,61,26.5
2026-06-21 01:10:00+00:00,100,59,26.5
2026-06-21 01:15:00+00:00,100,59,26.6
2026-06-21 01:20:00+00:00,100,59,26.5
2026-06-21 01:25:00+00:00,100,58,26.5
2026-06-21 01:30:00+00:00,100,59,26.5
2026-06-21 01:35:00+00:00,100,57,26.5
2026-06-21 01:40:00+00:00,100,58,26.5
2026-06-21 01:45:00+00:00,100,58,26.5
2026-06-21 01:50:00+00:00,100,55,26.5
2026-06-21 01:55:00+00:00,100,55,26.5
2026-06-21 02:00:00+00:00,100,55,26.5
2026-06-21 02:05:00+00:00,100,55,26.5
2026-06-21 02:10:00+00:00,100,55,26.5
2026-06-21 02:15:00+00:00,100,55,26.5
2026-06-21 02:20:00+00:00,100,57,26.4
2026-06-21 02:25:00+00:00,100,57,26.4
2026-06-21 02:30:00+00:00,100,58,26.4
2026-06-21 02:35:00+00:00,100,59,26.4
2026-06-21 02:40:00+00:00,100,59,26.4
2026-06-21 02:45:00+00:00,100,59,26.4
2026-06-21 02:50:00+00:00,100,59,26.4
2026-06-21 02:55:00+00:00,100,59,26.3
2026-06-21 03:00:00+00:00,100,58,26.4
2026-06-21 03:05:00+00:00,100,58,26.4
2026-06-21 03:10:00+00:00,100,59,26.4
2026-06-21 03:15:00+00:00,100,59,26.4
2026-06-21 03:20:00+00:00,100,60,26.4
2026-06-21 03:25:00+00:00,100,61,26.4
2026-06-21 03:30:00+00:00,100,62,26.4
2026-06-21 03:35:00+00:00,98.9,62,26.4
2026-06-21 03:40:00+00:00,93.5,62,26.4
2026-06-21 03:45:00+00:00,89.4,63,26.4
2026-06-21 03:50:00+00:00,84.8,63,26.4
2026-06-21 03:55:00+00:00,80,64,26.4
2026-06-21 04:00:00+00:00,77.9,64,26.4
2026-06-21 04:05:00+00:00,77.8,63,26.4
2026-06-21 04:10:00+00:00,76.6,64,26.4
2026-06-21 04:15:00+00:00,76.6,64,26.4
2026-06-21 04:20:00+00:00,73.5,64,26.4
2026-06-21 04:25:00+00:00,65.7,65,26.3
2026-06-21 04:30:00+00:00,57.8,65,26.4
2026-06-21 04:35:00+00:00,62.2,65,26.3
2026-06-21 04:40:00+00:00,65.6,65,26.3
2026-06-21 04:45:00+00:00,61.1,66,26.3
2026-06-21 04:50:00+00:00,54.1,64,26.3
2026-06-21 04:55:00+00:00,48.7,65,26.3
2026-06-21 05:00:00+00:00,29.6,65,26.3
2026-06-21 05:05:00+00:00,43.1,65,26.3
2026-06-21 05:10:00+00:00,59.6,65,26.4
2026-06-21 05:15:00+00:00,66.9,65,26.4
2026-06-21 05:20:00+00:00,68.7,66,26.4
2026-06-21 05:25:00+00:00,72.5,66,26.4
2026-06-21 05:30:00+00:00,65.4,66,26.4
2026-06-21 05:35:00+00:00,71.2,66,26.4
2026-06-21 05:40:00+00:00,70.1,67,26.4
2026-06-21 05:45:00+00:00,74.7,67,26.4
2026-06-21 05:50:00+00:00,75.3,67,26.4
2026-06-21 05:55:00+00:00,72.8,67,26.3
2026-06-21 06:00:00+00:00,70.4,67,26.3
2026-06-21 06:05:00+00:00,64.9,68,26.3
2026-06-21 06:10:00+00:00,54.3,68,26.3
2026-06-21 06:15:00+00:00,42.3,68,26
2026-06-21 06:20:00+00:00,38.2,68,26
2026-06-21 06:25:00+00:00,33,66,25.9
2026-06-21 06:30:00+00:00,25.2,66,25.9
2026-06-21 06:35:00+00:00,22.9,66,25.9
2026-06-21 06:40:00+00:00,31.3,66,25.9
2026-06-21 06:45:00+00:00,31.6,66,25.9
2026-06-21 06:50:00+00:00,35.9,66,25.9
2026-06-21 06:55:00+00:00,36.5,67,26
2026-06-21 07:00:00+00:00,36.3,67,25.9
2026-06-21 07:05:00+00:00,39.1,67,26.2
2026-06-21 07:10:00+00:00,39.3,66,26.4
2026-06-21 07:15:00+00:00,37.8,66,26.4
2026-06-21 07:20:00+00:00,38.6,66,26.4
2026-06-21 07:25:00+00:00,35.3,66,26.4
2026-06-21 07:30:00+00:00,34.7,67,26.5
2026-06-21 07:35:00+00:00,32.7,67,26.5
2026-06-21 07:40:00+00:00,33.5,67,26.5
2026-06-21 07:45:00+00:00,36.6,67,26.5
2026-06-21 07:50:00+00:00,35.1,68,26.5
2026-06-21 07:55:00+00:00,33.5,68,26.5
2026-06-21 08:00:00+00:00,34.7,68,26.6
2026-06-21 08:05:00+00:00,36.8,69,26.5
2026-06-21 08:10:00+00:00,38.6,69,26.5
2026-06-21 08:15:00+00:00,38.5,68,26.3
2026-06-21 08:20:00+00:00,39.5,68,26.2
2026-06-21 08:25:00+00:00,38.3,68,26.2
2026-06-21 08:30:00+00:00,34.9,68,26.4
2026-06-21 08:35:00+00:00,33.7,68,26.4
2026-06-21 08:40:00+00:00,29.1,68,26.5
2026-06-21 08:45:00+00:00,30.5,68,26.5
2026-06-21 08:50:00+00:00,26.8,68,26.6
2026-06-21 08:55:00+00:00,29,68,26.6
2026-06-21 09:00:00+00:00,30.5,69,26.6
2026-06-21 09:05:00+00:00,30,69,26.7
2026-06-21 09:10:00+00:00,30.2,69,26.7
2026-06-21 09:15:00+00:00,30.3,68,26.7
2026-06-21 09:20:00+00:00,31.4,68,26.7
2026-06-21 09:25:00+00:00,27.6,68,26.7
2026-06-21 09:30:00+00:00,28,68,26.7
2026-06-21 09:35:00+00:00,26.4,68,26.8
2026-06-21 09:40:00+00:00,29.7,69,26.8
2026-06-21 09:45:00+00:00,32.7,70,26.8
2026-06-21 09:50:00+00:00,30.7,73,26.7
2026-06-21 09:55:00+00:00,37.5,75,26.7
2026-06-21 10:00:00+00:00,43,74,26.7
2026-06-21 10:05:00+00:00,43.7,74,26.7
2026-06-21 10:10:00+00:00,42.9,74,26.8
2026-06-21 10:15:00+00:00,45.1,73,26.8
2026-06-21 10:20:00+00:00,43.7,73,26.8
2026-06-21 10:25:00+00:00,43,72,26.8
2026-06-21 10:30:00+00:00,41,73,26.5
2026-06-21 10:35:00+00:00,38.5,73,26.5
2026-06-21 10:40:00+00:00,34.8,73,26.5
2026-06-21 10:45:00+00:00,34.9,73,26.5
2026-06-21 10:50:00+00:00,35.1,72,26.5
2026-06-21 10:55:00+00:00,36.5,71,26.5
2026-06-21 11:00:00+00:00,35,70,26.6
2026-06-21 11:05:00+00:00,36.2,69,26.7
2026-06-21 11:10:00+00:00,39.6,69,26.7
2026-06-21 11:15:00+00:00,40.4,69,26.6
2026-06-21 11:20:00+00:00,39.6,69,26.6
2026-06-21 11:25:00+00:00,40.1,69,26.6
2026-06-21 11:30:00+00:00,39.6,69,26.6
2026-06-21 11:35:00+00:00,39.5,69,26.7
2026-06-21 11:40:00+00:00,39.9,68,26.7
2026-06-21 11:45:00+00:00,40.3,68,26.7
2026-06-21 11:50:00+00:00,40.2,67,26.7
2026-06-21 11:55:00+00:00,39.4,67,26.7
2026-06-21 12:00:00+00:00,39.8,67,26.7
2026-06-21 12:05:00+00:00,38.3,67,26.7
2026-06-21 12:10:00+00:00,39.3,67,26.7
2026-06-21 12:15:00+00:00,43,66,26.7
2026-06-21 12:20:00+00:00,45.6,65,26.7
2026-06-21 12:25:00+00:00,48,65,26.7
2026-06-21 12:30:00+00:00,51.4,66,26.7
2026-06-21 12:35:00+00:00,55.3,66,26.7
